"ID","Restaurant","Type","Description","Date","Time","Subtotal","Service","Delivery","Tax","Tip","Restaurant Total","Commission","Processing Fee","Withheld Tax"
"O-245400310656859","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/15/17","4:17 PM","20.10","0","2.00","1.21","3.50","26.81","-2.21","-1.12","0"
"O-621400295069770","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/13/17","7:08 PM","16.15","0","2.00","0.97","3.82","22.94","-1.82","-1.00","0"
"O-486500265215171","Oriental Express - Centreville Crest Ln","Adjustment of O-486500265215171","Change of plans. 
 Refund paid by Restaurant.","4/10/17","7:02 PM","-10.75","0","-2.00","-0.65","-2.01","-15.41","1.28","0.77","0"
"O-E9U-72408-1491090674214","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/1/17","7:51 PM","26.15","0","2.00","1.57","2.97","32.69","-2.82","-1.30","0"
"O-250000463581117","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","9:09 PM","18.60","0","2.00","1.12","3.26","24.98","-2.06","-1.06","0"
"O-621400355064686","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/19/17","7:56 PM","21.75","0","2.00","1.31","3.94","29.00","-2.38","-1.18","0"
"O-IG1-1411-1491250604747","Oriental Express - Centreville Crest Ln","Cash Order",,"4/3/17","4:16 PM","20.20","0","2.00","1.21","0","23.41","-2.22","0","0"
"O-250000283595685","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/12/17","5:55 PM","21.40","0","2.00","1.28","3.70","28.38","-2.34","-1.17","0"
"O-316500456187142","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/28/17","8:34 PM","19.60","0","2.00","1.18","4.22","27.00","-2.16","-1.12","0"
"O-732900300857532","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/14/17","7:27 PM","48.50","0","2.00","2.91","8.01","61.42","-5.05","-2.17","0"
"O-316500356150491","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/19/17","5:19 PM","18.70","0","0.00","1.12","0","19.82","-1.87","-0.90","0"
"O-621400235080753","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","8:03 PM","21.20","0","2.00","1.27","3.53","28.00","-2.32","-1.15","0"
"O-316500246164751","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/8/17","7:03 PM","22.70","0","2.00","1.36","5.21","31.27","-2.47","-1.25","0"
"O-250000453593832","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","12:07 PM","17.55","0","2.00","1.05","3.09","23.69","-1.96","-1.02","0"
"O-089400409919058","Oriental Express - Centreville Crest Ln","Adjustment of O-089400409919058","The restaurant requested this charge for the special instructions for the crunchy noodles. If you have any questions, please contact our Customer Care department at 877-585-1085.","4/24/17","11:56 AM","0","0","0.00","0.00","0","1.06","0","0","0"
"O-634000352917112","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/18/17","8:31 PM","26.55","0","2.00","1.59","4.52","34.66","-2.86","-1.36","0"
"O-486500465223314","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/30/17","7:35 PM","26.45","0","2.00","1.59","4.51","34.55","-2.85","-1.35","0"
"T-251687651","Oriental Express - Centreville Crest Ln","Account Adjustment","1108794972 AT","4/8/17","10:57 AM","0","0","0.00","0.00","0","35.98","0","0","0"
"O-N0S-94934-1491172864775","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/2/17","6:41 PM","21.90","0","2.00","1.31","5.04","30.25","-2.39","-1.22","0"
"O-2E8-104157-1491180566510","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/2/17","8:49 PM","25.55","0","2.00","1.53","5.82","34.90","-2.76","-1.36","0"
"O-621400455083588","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/28/17","9:25 PM","35.30","0","2.00","2.12","7.88","47.30","-3.73","-1.74","0"
"O-634000252917163","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/8/17","8:28 PM","15.80","0","2.00","0.95","3.75","22.50","-1.78","-0.99","0"
"O-250000463508149","Oriental Express - Centreville Crest Ln","Adjustment of O-250000463508149","We have issued a charge for the sweet and sour sauce. If you have any questions, please contact Customer Care at 877-585-1085.","4/30/17","6:27 PM","0","0","0.00","0.00","0","1.06","0","0","0"
"O-621400475089896","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/30/17","8:22 PM","20.00","0","2.00","1.20","2.32","25.52","-2.20","-1.08","0"
"O-250000463508149","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/30/17","6:22 PM","23.35","0","2.00","1.40","4.01","30.76","-2.54","-1.24","0"
"O-539000459979546","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/28/17","9:02 PM","17.70","0","2.00","1.06","3.11","23.87","-1.97","-1.03","0"
"O-245400450608996","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/28/17","8:33 PM","25.10","0","2.00","1.51","11.39","40.00","-2.71","-1.52","0"
"O-316500416150172","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/25/17","5:25 PM","14.90","0","0.00","0.89","0","15.79","-1.49","-0.78","0"
"O-486500335214400","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/17/17","1:58 PM","16.45","0","2.00","0.99","2.92","22.36","-1.85","-0.98","0"
"O-316500306185179","Oriental Express - Centreville Crest Ln","Cash Order",,"4/13/17","8:54 PM","35.30","0","2.00","2.12","0","39.42","-3.73","0","0"
"O-250000233586826","Oriental Express - Centreville Crest Ln","Adjustment of O-250000233586826","Out of delivery area. 
 Refund paid by Restaurant.","4/6/17","9:48 PM","-26.10","0","-2.00","-1.57","-4.00","-33.67","2.81","1.33","0"
"O-245400320653723","Oriental Express - Centreville Crest Ln","Cash Order",,"4/16/17","4:44 PM","41.45","0","2.00","2.49","0","45.94","-4.35","0","0"
"O-N0S-76841-1491101010921","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/1/17","10:43 PM","18.80","0","2.00","1.13","3.29","25.22","-2.08","-1.07","0"
"O-539000389973782","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/21/17","8:21 PM","44.75","0","2.00","2.69","7.42","56.86","-4.68","-2.03","0"
"O-053200288729828","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/12/17","7:06 PM","27.00","0","2.00","1.62","4.59","35.21","-2.90","-1.37","0"
"O-250000393512373","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/23/17","5:28 PM","30.05","0","2.00","1.80","5.08","38.93","-3.21","-1.49","0"
"O-621400455062135","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","6:20 PM","18.80","0","2.00","1.13","3.29","25.22","-2.08","-1.07","0"
"O-486500465236758","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","10:24 PM","20.45","0","2.00","1.23","3.55","27.23","-2.25","-1.13","0"
"O-732900440820619","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/28/17","11:51 AM","16.85","0","2.00","1.01","2.98","22.84","-1.89","-1.00","0"
"O-539000229908324","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","6:20 PM","15.45","0","2.00","0.93","2.76","21.14","-1.75","-0.94","0"
"O-053200258782720","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/9/17","7:19 PM","21.95","0","2.00","1.32","3.79","29.06","-2.40","-1.19","0"
"O-732900260828270","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/10/17","5:55 PM","18.20","0","2.00","1.09","3.00","24.29","-2.02","-1.04","0"
"P-44415117","Oriental Express - Centreville Crest Ln","Phone Order",,"4/23/17","5:45 PM","0","0","0.00","0.00","0","0.00","-2.55","0","0"
"O-250000233586826","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","9:30 PM","26.10","0","2.00","1.57","4.00","33.67","-2.81","-1.33","0"
"P-44331943","Oriental Express - Centreville Crest Ln","Phone Order",,"4/20/17","9:30 PM","0","0","0.00","0.00","0","0.00","-2.41","0","0"
"O-089400299918310","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/13/17","11:12 AM","15.00","0","2.00","0.90","3.58","21.48","-1.70","-0.96","0"
"O-316500256143920","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/9/17","7:11 PM","32.65","0","2.00","1.96","5.49","42.10","-3.47","-1.58","0"
"O-621400225015919","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","6:49 PM","20.30","0","2.00","1.22","5.88","29.40","-2.23","-1.20","0"
"O-732900250880259","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/9/17","6:36 PM","35.80","0","2.00","2.15","0","39.95","-3.78","-1.52","0"
"O-250000263590867","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/10/17","12:42 PM","15.50","0","2.00","0.93","3.69","22.12","-1.75","-0.97","0"
"O-316500366156201","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/20/17","1:54 PM","27.95","0","2.00","1.68","6.33","37.96","-3.00","-1.46","0"
"O-539000429979169","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/25/17","9:39 PM","26.15","0","2.00","1.57","4.46","34.18","-2.82","-1.34","0"
"O-053200398797552","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/22/17","9:36 PM","15.60","0","2.00","0.94","5.00","23.54","-1.76","-1.02","0"
"O-732900240838923","Oriental Express - Centreville Crest Ln","Adjustment of O-732900240838923","Cannot contact restaurant. 
 Refund paid by Restaurant.","4/7/17","10:59 PM","-26.40","0","-2.00","-1.58","-6.00","-35.98","2.84","1.40","0"
"O-732900450826997","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","1:06 PM","24.15","0","0.00","1.45","2.56","28.16","-2.42","-1.16","0"
"O-732900220828257","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","6:49 PM","17.20","0","2.00","1.03","2.77","23.00","-1.92","-1.00","0"
"O-316500296187036","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/12/17","8:52 PM","21.75","0","2.00","1.31","3.76","28.82","-2.38","-1.18","0"
"O-IG1-44098-1491416181469","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/5/17","2:16 PM","17.45","0","2.00","1.05","2.05","22.55","-1.95","-0.99","0"
"O-250000243593258","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/8/17","1:20 PM","57.00","0","2.00","3.42","6.24","68.66","-5.90","-2.39","0"
"O-2E8-91967-1491169067502","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/2/17","5:37 PM","28.75","0","2.00","1.73","5.00","37.48","-3.08","-1.44","0"
"O-053200388732213","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/22/17","5:55 PM","43.60","0","2.00","2.62","4.00","52.22","-4.56","-1.89","0"
"O-486500255215246","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/9/17","1:34 PM","15.15","0","2.00","0.91","0","18.06","-1.72","-0.85","0"
"O-539000359925345","Oriental Express - Centreville Crest Ln","Cash Order",,"4/19/17","6:48 PM","18.40","0","2.00","1.10","0","21.50","-2.04","0","0"
"O-634000242919117","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/7/17","9:52 PM","24.45","0","2.00","1.47","4.19","32.11","-2.65","-1.28","0"
"O-732900320828872","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/16/17","6:41 PM","20.95","0","2.00","1.26","3.63","27.84","-2.30","-1.15","0"
"O-539000339906978","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/17/17","4:04 PM","28.35","0","2.00","1.70","4.81","36.86","-3.04","-1.42","0"
"O-250000233596550","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/7/17","1:14 PM","6.75","0","0.00","0.41","0","7.16","-0.68","-0.52","0"
"O-634000362986480","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/20/17","1:16 PM","15.00","0","2.00","0.90","2.69","20.59","-1.70","-0.93","0"
"O-621400445017725","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/28/17","5:14 PM","21.05","0","2.00","1.26","4.86","29.17","-2.31","-1.19","0"
"O-732900230837254","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","8:50 PM","23.05","0","2.00","1.38","5.29","31.72","-2.51","-1.27","0"
"O-486500455209764","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","5:16 PM","38.30","0","2.00","2.30","6.39","48.99","-4.03","-1.79","0"
"O-732900260820930","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/10/17","11:48 AM","15.00","0","2.00","0.90","3.10","21.00","-1.70","-0.94","0"
"O-250000383592917","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/22/17","12:48 PM","16.20","0","2.00","0.97","2.88","22.05","-1.82","-0.97","0"
"O-539000239903430","Oriental Express - Centreville Crest Ln","Cash Order",,"4/7/17","11:11 AM","22.40","0","2.00","1.34","0","25.74","-2.44","0","0"
"O-316500296156543","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/13/17","4:04 PM","16.80","0","2.00","1.01","2.97","22.78","-1.88","-0.99","0"
"O-539000379929387","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/21/17","6:46 PM","36.10","0","2.00","2.17","4.03","44.30","-3.81","-1.65","0"
"O-316500376188938","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/20/17","9:28 PM","30.05","0","2.00","1.80","5.08","38.93","-3.21","-1.49","0"
"O-634000282913807","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/11/17","8:06 PM","20.75","0","2.00","1.25","4.80","28.80","-2.28","-1.18","0"
"O-732900220829031","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","6:30 PM","15.50","0","2.00","0.93","3.69","22.12","-1.75","-0.97","0"
"O-245400450626167","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","7:26 PM","26.40","0","2.00","1.58","4.50","34.48","-2.84","-1.35","0"
"O-486500445203214","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/28/17","7:42 PM","19.10","0","2.00","1.15","3.75","26.00","-2.11","-1.09","0"
"O-634000232922083","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/7/17","7:23 PM","17.45","0","2.00","1.05","4.10","24.60","-1.95","-1.05","0"
"O-539000429904373","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/26/17","5:34 PM","16.40","0","2.00","0.98","2.91","22.29","-1.84","-0.98","0"
"O-K8M-3101-1491255647536","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/3/17","5:40 PM","15.45","0","2.00","0.93","3.68","22.06","-1.75","-0.97","0"
"O-N0S-83669-1491151367759","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/2/17","12:42 PM","19.75","0","2.00","1.19","3.44","26.38","-2.18","-1.10","0"
"O-053200298732789","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/13/17","7:42 PM","23.20","0","2.00","1.39","3.00","29.59","-2.52","-1.20","0"
"O-732900460852209","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/30/17","5:53 PM","24.95","0","2.00","1.50","4.27","32.72","-2.70","-1.30","0"
"O-621400225084264","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","11:15 AM","15.20","0","2.00","0.91","2.72","20.83","-1.72","-0.94","0"
"O-732900250859950","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/9/17","5:04 PM","16.40","0","2.00","0.98","2.91","22.29","-1.84","-0.98","0"
"O-486500455200265","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","3:12 PM","16.85","0","2.00","1.01","2.98","22.84","-1.89","-1.00","0"
"O-245400390657020","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/23/17","4:50 PM","16.20","0","2.00","0.97","2.88","22.05","-1.82","-0.97","0"
"O-41Z-68151-1491074010107","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/1/17","3:13 PM","41.45","0","2.00","2.49","4.59","50.53","-4.35","-1.84","0"
"O-732900410828575","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/25/17","4:59 PM","49.95","0","2.00","3.00","5.50","60.45","-5.20","-2.14","0"
"O-634000322986992","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/16/17","4:24 PM","15.20","0","2.00","0.91","2.72","20.83","-1.72","-0.94","0"
"O-245400220650803","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","4:14 PM","28.90","0","2.00","1.73","6.53","39.16","-3.09","-1.49","0"
"O-250000383516286","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/22/17","4:19 PM","52.20","0","2.00","3.13","8.60","65.93","-5.42","-2.31","0"
"O-732900420832348","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/25/17","8:58 PM","15.10","0","2.00","0.91","2.70","20.71","-1.71","-0.93","0"
"O-250000463518491","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/30/17","3:31 PM","24.65","0","2.00","1.48","4.22","32.35","-2.67","-1.29","0"
"O-FS2-55992-1491069886723","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/1/17","2:04 PM","15.50","0","2.00","0.93","1.84","20.27","-1.75","-0.92","0"
"O-732900290823580","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/13/17","5:19 PM","20.00","0","2.00","1.20","4.64","27.84","-2.20","-1.15","0"
"O-053200388788406","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/22/17","7:51 PM","41.80","0","2.00","2.51","9.26","55.57","-4.38","-1.99","0"
"O-621400465061358","Oriental Express - Centreville Crest Ln","Adjustment of O-621400465061358","Susan called from rest to upcharge additional items.","4/30/17","6:34 PM","0","0","0.00","0.00","0","3.18","0","0","0"
"O-732900220826497","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","5:55 PM","15.90","0","2.00","0.95","3.00","21.85","-1.79","-0.97","0"
"O-250000383599129","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/22/17","1:29 PM","26.50","0","2.00","1.59","4.00","34.09","-2.85","-1.34","0"
"O-634000392945338","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/23/17","7:40 PM","21.25","0","2.00","1.28","2.45","26.98","-2.33","-1.12","0"
"O-634000322984310","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/16/17","6:58 PM","26.50","0","2.00","1.59","4.51","34.60","-2.85","-1.36","0"
"O-316500306162947","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/14/17","6:15 PM","33.15","0","2.00","1.99","7.43","44.57","-3.52","-1.66","0"
"O-539000319922199","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/15/17","7:18 PM","23.35","0","2.00","1.40","4.01","30.76","-2.54","-1.24","0"
"O-245400410602155","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/24/17","8:02 PM","19.60","0","2.00","1.18","4.22","27.00","-2.16","-1.12","0"
"O-250000423511852","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/26/17","6:48 PM","23.60","0","2.00","1.42","0","27.02","-2.56","-1.12","0"
"O-486500425200323","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/26/17","6:07 PM","25.45","0","2.00","1.53","4.35","33.33","-2.75","-1.32","0"
"O-316500476182125","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/30/17","9:01 PM","28.95","0","2.00","1.74","4.90","37.59","-3.10","-1.45","0"
"O-245400410655519","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/25/17","2:11 PM","17.00","0","2.00","1.02","0","20.02","-1.90","-0.91","0"
"O-486500405232482","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/23/17","8:02 PM","17.85","0","2.00","1.07","0","20.92","-1.99","-0.94","0"
"O-486500375201225","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/21/17","5:40 PM","15.00","0","2.00","0.90","2.69","20.59","-1.70","-0.93","0"
"O-539000239979201","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/6/17","8:52 PM","23.15","0","2.00","1.39","5.31","31.85","-2.52","-1.27","0"
"O-486500255228141","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/9/17","7:12 PM","21.20","0","2.00","1.27","3.53","28.00","-2.32","-1.15","0"
"P-43953385","Oriental Express - Centreville Crest Ln","Phone Order",,"4/7/17","6:25 PM","0","0","0.00","0.00","0","0.00","-2.61","0","0"
"O-621400385061652","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/22/17","6:50 PM","31.10","0","2.00","1.87","5.03","40.00","-3.31","-1.52","0"
"P-44060705","Oriental Express - Centreville Crest Ln","Phone Order",,"4/11/17","12:00 PM","0","0","0.00","0.00","0","0.00","-2.48","0","0"
"O-250000303511462","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/14/17","6:21 PM","29.60","0","2.00","1.78","5.01","38.39","-3.16","-1.47","0"
"O-250000333518529","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/17/17","6:48 PM","15.90","0","2.00","0.95","2.83","21.68","-1.79","-0.96","0"
"O-316500286184098","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/12/17","11:37 AM","7.25","0","0.00","0.44","0","7.69","-0.73","-0.53","0"
"O-316500456165759","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/29/17","3:17 PM","12.50","0","2.00","0.75","3.05","18.30","-1.45","-0.86","0"
"O-732900380852512","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/22/17","5:46 PM","26.85","0","2.00","1.61","4.57","35.03","-2.89","-1.37","0"
"O-053200448723121","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/28/17","12:34 PM","15.55","0","2.00","0.93","2.77","21.25","-1.76","-0.95","0"
"O-486500335213673","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/17/17","5:58 PM","21.20","0","2.00","1.27","3.50","27.97","-2.32","-1.15","0"
"O-732900410828575","Oriental Express - Centreville Crest Ln","Adjustment of O-732900410828575","The restaurant requested this charge for the special instructions for the Hunan Sauce. If you have any questions, please contact our Customer Care department at 877-585-1085.","4/25/17","5:05 PM","0","0","0.00","0.00","0","1.06","0","0","0"
"O-621400265082437","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/9/17","8:26 PM","15.75","0","2.00","0.95","3.74","22.44","-1.78","-0.98","0"
"O-732900410825073","Oriental Express - Centreville Crest Ln","Prepaid Order",,"4/25/17","6:02 PM","28.15","0","2.00","1.69","3.50","35.34","-3.02","-1.38","0"
